,id,name,accepted,submission,difficulty,link,website,upvotes,comments
3602,31897,If Chain,12,26,Difficulty: Implementation 17/50 Concept 17/50,https://www.spoj.com/problems/IFCHAIN,spoj,1,0
3603,31902,Paragliding Trip,6,20,Difficulty: Implementation 17/50 Concept 34/50,https://www.spoj.com/problems/PARAG,spoj,1,0
3604,31928,Those College Days!,66,234,Difficulty: Implementation 5/50 Concept 6/50,https://www.spoj.com/problems/IIITD1,spoj,1,0
3605,31938,SLIS,52,131,Difficulty: Implementation 34/50 Concept 34/50,https://www.spoj.com/problems/QUERYIT,spoj,2,0
3606,31970,Urdhva - Tiryag Bhyam,25,82,Difficulty: Implementation 1/50 Concept 1/50,https://www.spoj.com/problems/URD,spoj,-6,-2
3607,31971,NEO,0,10,Difficulty: Implementation 34/50 Concept 50/50,https://www.spoj.com/problems/NEO2,spoj,1,0
3608,31972,Ada and Power,25,62,Difficulty: Implementation 17/50 Concept 17/50,https://www.spoj.com/problems/ADAPOWER,spoj,5,1
3609,31973,THE SHORTEST PATH,9,31,Difficulty: Implementation 26/50 Concept 17/50,https://www.spoj.com/problems/ALCATRAZ4,spoj,1,0
3610,31974,Ada and Birthday,9,38,Difficulty: Implementation 21/50 Concept 14/50,https://www.spoj.com/problems/ADAGIFT,spoj,4,1
3611,31975,Ada and Scarecrow,2,14,Difficulty: Implementation 50/50 Concept 50/50,https://www.spoj.com/problems/ADACROW,spoj,0,0
3612,31976,Ada and Tulips,2,13,Difficulty: Implementation 34/50 Concept 34/50,https://www.spoj.com/problems/ADASEED,spoj,1,0
3613,31979,Ada and Party,11,19,Difficulty: Implementation 26/50 Concept 17/50,https://www.spoj.com/problems/ADAPARTY,spoj,3,1
3614,32028,Ada and Parties,0,3,Difficulty: Implementation 50/50 Concept 50/50,https://www.spoj.com/problems/ADAPARTI,spoj,0,0
3615,32029,Ada and Connections,8,69,Difficulty: Implementation 24/50 Concept 24/50,https://www.spoj.com/problems/ADACON,spoj,6,2
3616,32058,Harbinger vs Sciencepal,58,168,Difficulty: Implementation 17/50 Concept 21/50,https://www.spoj.com/problems/R6PL,spoj,16,5
3617,32059,Ada and Taxes,38,103,Difficulty: Implementation 23/50 Concept 23/50,https://www.spoj.com/problems/ADATAXES,spoj,16,5
3618,32065,Save Lord Tachanka,0,0, ,https://www.spoj.com/problems/TACHANKA,spoj,1,0
3619,32079,Ada and Greenflies,62,134,Difficulty: Implementation 13/50 Concept 32/50,https://www.spoj.com/problems/ADAGF,spoj,8,2
3620,32086,The Permutation Game Again,67,156,Difficulty: Implementation 10/50 Concept 13/50,https://www.spoj.com/problems/TPGA,spoj,11,3
3621,32088,Chessboard State 1: National Chess Tournament,3,12,Difficulty: Implementation 42/50 Concept 21/50,https://www.spoj.com/problems/CSTATE1,spoj,5,1
3622,32091,Chessboard State 2: International Chess Tournament,1,6,Difficulty: Implementation 50/50 Concept 17/50,https://www.spoj.com/problems/CSTATE2,spoj,1,0
3623,32092,Chessboard State 3: Intergalactic Chess Tournament,3,6,Difficulty: Implementation 50/50 Concept 34/50,https://www.spoj.com/problems/CSTATE3,spoj,1,0
3624,32093,Where The Friends Meet!,11,37,Difficulty: Implementation 34/50 Concept 34/50,https://www.spoj.com/problems/WTFM,spoj,3,1
3625,32103,Degree of a Tree,64,217,Difficulty: Implementation 13/50 Concept 12/50,https://www.spoj.com/problems/TREEDEGREE,spoj,15,5
3626,32125,Flirtatious Verma,19,87,Difficulty: Implementation 17/50 Concept 17/50,https://www.spoj.com/problems/VDATE,spoj,2,0
3627,32192,SUMMATION,103,476,Difficulty: Implementation 7/50 Concept 10/50,https://www.spoj.com/problems/SUMMATION,spoj,11,3
3628,32199,Ada and Cherry,54,152,Difficulty: Implementation 14/50 Concept 22/50,https://www.spoj.com/problems/ADACHERY,spoj,11,3
3629,32201,Right Shift,23,214,Difficulty: Implementation 17/50 Concept 8/50,https://www.spoj.com/problems/RSHIFT,spoj,-1,0
3630,32202,Share It,3,12,Difficulty: Implementation 1/50 Concept 1/50,https://www.spoj.com/problems/SHAREIT,spoj,0,0
3631,32222,Ada and Panels,27,57,Difficulty: Implementation 26/50 Concept 38/50,https://www.spoj.com/problems/ADAPANEL,spoj,7,2
3632,32223,Ada and Lychees,3,14,Difficulty: Implementation 42/50 Concept 26/50,https://www.spoj.com/problems/ADALICI,spoj,3,1
3633,32235,SOLVEIT,81,322,Difficulty: Implementation 5/50 Concept 11/50,https://www.spoj.com/problems/SOLVEIT,spoj,10,3
3634,32245,Apoorv and Maximum Inversion,47,145,Difficulty: Implementation 22/50 Concept 24/50,https://www.spoj.com/problems/SAS001,spoj,21,7
3635,32257,Apoorv and Math problem,21,137,Difficulty: Implementation 29/50 Concept 16/50,https://www.spoj.com/problems/SAS002,spoj,11,3
3636,32259,Walk home together,3,35,Difficulty: Implementation 17/50 Concept 17/50,https://www.spoj.com/problems/WHT,spoj,1,0
3637,32271,KNIGHTS level testing,3,11,Difficulty: Implementation 34/50 Concept 17/50,https://www.spoj.com/problems/KNIGHTSG,spoj,1,0
3638,32302,Ada and Replant,4,19,Difficulty: Implementation 50/50 Concept 34/50,https://www.spoj.com/problems/ADAGROW,spoj,1,0
3639,32439,Ada and Bloom,13,55,Difficulty: Implementation 9/50 Concept 26/50,https://www.spoj.com/problems/ADABLOOM,spoj,1,0
3640,32446,Sanvi and Magical Numbers,2,10,Difficulty: Implementation 50/50 Concept 34/50,https://www.spoj.com/problems/SANVI,spoj,1,0
3641,32468,Frog Party,18,67,Difficulty: Implementation 21/50 Concept 21/50,https://www.spoj.com/problems/FROGPARTY,spoj,4,1
3642,32469,Minions v/s Minions,34,63,Difficulty: Implementation 17/50 Concept 14/50,https://www.spoj.com/problems/MINVSMIN,spoj,5,1
3643,32529,Nearest Neighbor Search,3,12, ,https://www.spoj.com/problems/NNS,spoj,1,0
3644,32567,First to meet the spaceship,3,31,Difficulty: Implementation 34/50 Concept 17/50,https://www.spoj.com/problems/MEETSHIP,spoj,1,0
3645,32577,Ada and Terramorphing,29,244,Difficulty: Implementation 31/50 Concept 23/50,https://www.spoj.com/problems/ADAPHOTO,spoj,10,3
3646,32578,Meh and Mini Splendor,3,5, ,https://www.spoj.com/problems/SPLEND1,spoj,0,0
3647,32579,Ada and Expenses,181,357,Difficulty: Implementation 10/50 Concept 12/50,https://www.spoj.com/problems/ADASUM,spoj,22,7
3648,32595,Ada and Servers,4,23,Difficulty: Implementation 23/50 Concept 1/50,https://www.spoj.com/problems/ADABASH,spoj,2,0
3649,32679,Ada and Roads,7,12,Difficulty: Implementation 34/50 Concept 17/50,https://www.spoj.com/problems/ADAROADS,spoj,2,0
3650,32683,Ada and Kohlrabi,12,67,Difficulty: Implementation 30/50 Concept 13/50,https://www.spoj.com/problems/ADAKOHL,spoj,5,1
3651,32724,nth number,155,634,Difficulty: Implementation 12/50 Concept 11/50,https://www.spoj.com/problems/THREENUMBERS,spoj,4,1
3652,32745,Ada and Harvest,70,265,Difficulty: Implementation 22/50 Concept 21/50,https://www.spoj.com/problems/ADACROP,spoj,20,6
3653,32791,Billi and Kaddu,17,37,Difficulty: Implementation 26/50 Concept 34/50,https://www.spoj.com/problems/BILLI,spoj,2,0
3654,32840,Ada and Digits,69,168,Difficulty: Implementation 20/50 Concept 18/50,https://www.spoj.com/problems/ADADIG,spoj,15,5
3655,32843,Ada and TicTacToe,10,47,Difficulty: Implementation 28/50 Concept 23/50,https://www.spoj.com/problems/ADAQUBIC,spoj,3,1
3656,32856,Ada and Contact,10,25,Difficulty: Implementation 34/50 Concept 34/50,https://www.spoj.com/problems/ADAPHONE,spoj,2,0
3657,32857,Angry Siam,19,56,Difficulty: Implementation 30/50 Concept 30/50,https://www.spoj.com/problems/HRSIAM,spoj,4,1
3658,32878,N..K..Divide,14,62,Difficulty: Implementation 26/50 Concept 34/50,https://www.spoj.com/problems/NKDIV,spoj,3,1
3659,32879,Mahammad and strings,8,83,Difficulty: Implementation 11/50 Concept 9/50,https://www.spoj.com/problems/SORTOUT,spoj,3,1
3660,32895,Match me if you can,21,198,Difficulty: Implementation 20/50 Concept 23/50,https://www.spoj.com/problems/STRMATCH,spoj,20,6
3661,32899,Mean of array,56,176,Difficulty: Implementation 15/50 Concept 18/50,https://www.spoj.com/problems/MEANARR,spoj,20,6
3662,32900,K-dominant array,98,316,Difficulty: Implementation 30/50 Concept 30/50,https://www.spoj.com/problems/KDOMINO,spoj,3,1
3663,32940,Alien Language,27,70,Difficulty: Implementation 28/50 Concept 34/50,https://www.spoj.com/problems/CODWRECK4,spoj,2,0
3664,32943,Ada and Unstable Sort,222,542,Difficulty: Implementation 5/50 Concept 9/50,https://www.spoj.com/problems/ADAUSORT,spoj,9,3
3665,32944,Ada and Friends,342,884,Difficulty: Implementation 10/50 Concept 7/50,https://www.spoj.com/problems/ADAFRIEN,spoj,13,4
3666,32945,Ada and Subsequence,474,1023,Difficulty: Implementation 7/50 Concept 8/50,https://www.spoj.com/problems/ADASEQEN,spoj,36,12
3667,32946,Ada and Branches,111,312,Difficulty: Implementation 18/50 Concept 19/50,https://www.spoj.com/problems/ADABRANC,spoj,19,6
3668,32947,Ada and Trees,63,189,Difficulty: Implementation 13/50 Concept 17/50,https://www.spoj.com/problems/ADATREE,spoj,18,6
3669,32948,Ada and Fimbers,27,106,Difficulty: Implementation 17/50 Concept 21/50,https://www.spoj.com/problems/ADAFIMBR,spoj,4,1
3670,32949,Ada and Digits 2,26,71,Difficulty: Implementation 30/50 Concept 30/50,https://www.spoj.com/problems/ADADIGIT,spoj,5,1
3671,32950,Ada and Plants 2,32,68,Difficulty: Implementation 17/50 Concept 17/50,https://www.spoj.com/problems/ADAPLNTS,spoj,4,1
3672,32951,Ada and Substring,139,389,Difficulty: Implementation 20/50 Concept 22/50,https://www.spoj.com/problems/ADASTRNG,spoj,15,5
3673,32952,Ada and Football,80,209,Difficulty: Implementation 45/50 Concept 39/50,https://www.spoj.com/problems/ADAFTBLL,spoj,3,1
3674,32961,Ada and Jobs,15,150,Difficulty: Implementation 26/50 Concept 27/50,https://www.spoj.com/problems/ADAJOBS,spoj,14,4
3675,33008,Ada and Squares,19,54,Difficulty: Implementation 34/50 Concept 23/50,https://www.spoj.com/problems/ADASQR,spoj,3,1
3676,33017,Ada and Mold,51,148,Difficulty: Implementation 20/50 Concept 33/50,https://www.spoj.com/problems/ADAMOLD,spoj,13,4
3677,33019,Catering Contracts,28,86,Difficulty: Implementation 23/50 Concept 27/50,https://www.spoj.com/problems/CATER,spoj,7,2
3678,33022,Ada and Hose,10,22, ,https://www.spoj.com/problems/ADAHOSE,spoj,0,0
3679,33039,Amazing Factor Sequence (hard),10,17,Difficulty: Implementation 50/50 Concept 50/50,https://www.spoj.com/problems/AFS3,spoj,2,0
3680,33046,Factorial Modulo Prime,5,29,Difficulty: Implementation 46/50 Concept 42/50,https://www.spoj.com/problems/FACTMODP,spoj,4,1
3681,33048,Find Linear Recurrence,7,23,Difficulty: Implementation 42/50 Concept 50/50,https://www.spoj.com/problems/FINDLR,spoj,4,1
3682,33049,Ada and Chess,6,38,Difficulty: Implementation 26/50 Concept 17/50,https://www.spoj.com/problems/ADACHESS,spoj,5,1
3683,33059,Ada and Palaces,132,194,Difficulty: Implementation 13/50 Concept 34/50,https://www.spoj.com/problems/ADACHES2,spoj,2,0
3684,33062,LCM Pesticide,2,7,Difficulty: Implementation 50/50 Concept 50/50,https://www.spoj.com/problems/LCMP,spoj,2,0
3685,33126,Ada and Lemon 1,8,19, ,https://www.spoj.com/problems/ADALEMON,spoj,0,0
3686,33147,Ada and Lemon 2,6,11, ,https://www.spoj.com/problems/ADACITRS,spoj,0,0
3687,33210,Ada and Alley,138,373,Difficulty: Implementation 7/50 Concept 14/50,https://www.spoj.com/problems/ADACUT,spoj,16,5
3688,33263,Ada and Tomel,13,36,Difficulty: Implementation 26/50 Concept 26/50,https://www.spoj.com/problems/ADATOMEL,spoj,2,0
3689,33299,Ada and Furrows,78,130,Difficulty: Implementation 17/50 Concept 19/50,https://www.spoj.com/problems/ADAFUROW,spoj,11,3
3690,33324,Ada and Salesman,18,36,Difficulty: Implementation 17/50 Concept 17/50,https://www.spoj.com/problems/ADASALE,spoj,1,0
3691,33331,Ada and Graft,49,99,Difficulty: Implementation 21/50 Concept 21/50,https://www.spoj.com/problems/ADAGRAFT,spoj,5,1
3692,33372,Lannister Army,73,354,Difficulty: Implementation 20/50 Concept 29/50,https://www.spoj.com/problems/LARMY,spoj,12,4
3693,33557,Ada and Banquet,175,304,Difficulty: Implementation 6/50 Concept 6/50,https://www.spoj.com/problems/ADABANKET,spoj,4,1
3694,33773,Ada and Dahlia,4,22,Difficulty: Implementation 26/50 Concept 17/50,https://www.spoj.com/problems/ADAHLIA,spoj,3,1
3695,33777,NT Games,31,75,Difficulty: Implementation 19/50 Concept 23/50,https://www.spoj.com/problems/NTG,spoj,12,4
3696,33795,Taskin and apple tree,86,315,Difficulty: Implementation 6/50 Concept 6/50,https://www.spoj.com/problems/TAKIN,spoj,8,2
3697,33820,Ada and Game of Divisors,51,114,Difficulty: Implementation 24/50 Concept 24/50,https://www.spoj.com/problems/ADAGAME4,spoj,4,1
3698,33906,Ada and Sets,23,42,Difficulty: Implementation 17/50 Concept 17/50,https://www.spoj.com/problems/ADASETS,spoj,2,0
3699,33932,Ada and Prime,17,78,Difficulty: Implementation 42/50 Concept 26/50,https://www.spoj.com/problems/ADAPRIME,spoj,5,1
3700,33963,Ada and Palace Game,5,18, ,https://www.spoj.com/problems/ADAGAME5,spoj,1,0
3701,33976,Ada and Christmas,6,12, ,https://www.spoj.com/problems/ADAXMAS,spoj,0,0
3702,33999,Ada and Primal Fear,4,21,Difficulty: Implementation 26/50 Concept 26/50,https://www.spoj.com/problems/ADAFEAR,spoj,2,0
3703,34007,Adrita and Marbles,104,221,Difficulty: Implementation 5/50 Concept 6/50,https://www.spoj.com/problems/ADAM1,spoj,5,1
3704,34009,Counting Child,228,416,Difficulty: Implementation 7/50 Concept 9/50,https://www.spoj.com/problems/CTTC,spoj,18,6
3705,34011,Jalil Got TLE,126,499,Difficulty: Implementation 6/50 Concept 8/50,https://www.spoj.com/problems/JGTLE,spoj,12,4
3706,34012,Adrita and Her Bike Ride,44,141,Difficulty: Implementation 10/50 Concept 8/50,https://www.spoj.com/problems/ADRABR,spoj,8,2
3707,34013,Seetha’s Unique Game,183,312,Difficulty: Implementation 1/50 Concept 3/50,https://www.spoj.com/problems/SEUG,spoj,-2,0
3708,34020,Ada and Pet,170,634,Difficulty: Implementation 13/50 Concept 19/50,https://www.spoj.com/problems/ADAPET,spoj,29,9
3709,34021,Prefix Square Free Words,2,8, ,https://www.spoj.com/problems/PSFWORDS,spoj,0,0
3710,34025,Palindrome Maker,46,79,Difficulty: Implementation 12/50 Concept 17/50,https://www.spoj.com/problems/PALMKR,spoj,5,1
3711,34032,Chiaki With Intervals,6,14, ,https://www.spoj.com/problems/INTDSET,spoj,1,0
3712,34063,Chiaki With Intervals (Easy),4,9, ,https://www.spoj.com/problems/INTDSET2,spoj,0,0
3713,34096,Counting Divisors (general),116,329,Difficulty: Implementation 42/50 Concept 45/50,https://www.spoj.com/problems/DIVCNTK,spoj,5,1
3714,34103,Chiaki Sequence,2,10, ,https://www.spoj.com/problems/A001856,spoj,0,0
3715,34112,The Sum of Unitary Divisors,19,62,Difficulty: Implementation 17/50 Concept 45/50,https://www.spoj.com/problems/UDIVSUM,spoj,1,0
3716,34117,Just a Palindrome,2,27,Difficulty: Implementation 34/50 Concept 34/50,https://www.spoj.com/problems/JUSTAPAL,spoj,1,0
3717,34118,Prime Pesticide,4,23,Difficulty: Implementation 37/50 Concept 34/50,https://www.spoj.com/problems/PRIMEP,spoj,6,2
3718,34127,Gray Code and Twos Complement,1,14, ,https://www.spoj.com/problems/GCATC,spoj,0,0
3719,34183,Tower of Hanoi Movement - Hard,25,93,Difficulty: Implementation 9/50 Concept 1/50,https://www.spoj.com/problems/TOHMOVE2,spoj,3,1
3720,34222,Bucket Selection,2,18,Difficulty: Implementation 21/50 Concept 30/50,https://www.spoj.com/problems/SELECTION,spoj,5,1
3721,34229,"""Operation - Modulo""",150,802,Difficulty: Implementation 2/50 Concept 16/50,https://www.spoj.com/problems/OPMODULO,spoj,19,6
3722,34247,Agent prefix,20,54,Difficulty: Implementation 1/50 Concept 1/50,https://www.spoj.com/problems/AGPREFX,spoj,-5,-1
3723,34254,Huseyn and his game,31,109,Difficulty: Implementation 6/50 Concept 31/50,https://www.spoj.com/problems/HUSGAME,spoj,14,4
3724,34260,Signpost reading,6,28,Difficulty: Implementation 21/50 Concept 13/50,https://www.spoj.com/problems/SIGNPOST,spoj,8,2
3725,34275,Game Store,99,206,Difficulty: Implementation 5/50 Concept 6/50,https://www.spoj.com/problems/GMSTRE,spoj,11,3
3726,34282,Traffic Planning,4,14,Difficulty: Implementation 6/50 Concept 1/50,https://www.spoj.com/problems/TRFPLN,spoj,3,1
3727,34301,Map Exploration Cost,6,19,Difficulty: Implementation 17/50 Concept 17/50,https://www.spoj.com/problems/MAPEXC,spoj,2,0
3728,34314,Spaceships in Space,4,15,Difficulty: Implementation 17/50 Concept 9/50,https://www.spoj.com/problems/SPA,spoj,2,0
3729,34315,The Chase,0,5, ,https://www.spoj.com/problems/CHA,spoj,0,0
3730,34327,Cyclic Counting Gamble,1,9, ,https://www.spoj.com/problems/CCGAMBLE,spoj,0,0
3731,34352,Cake Walk,17,46,Difficulty: Implementation 34/50 Concept 34/50,https://www.spoj.com/problems/CKEWLK,spoj,3,1
3732,34353,Smelly Toilets,0,6, ,https://www.spoj.com/problems/SMTOILET,spoj,1,0
3733,34356,Ludic Numbers (medium),17,59,Difficulty: Implementation 36/50 Concept 39/50,https://www.spoj.com/problems/LUDIC1,spoj,5,1
3734,34357,Ludic Numbers (hard),0,4, ,https://www.spoj.com/problems/LUDIC2,spoj,2,0
3735,34359,Triangle on Binary Tree,20,36,Difficulty: Implementation 26/50 Concept 30/50,https://www.spoj.com/problems/TRIBT,spoj,6,2
3736,34370,Incomplete hierarchy,1,18,Difficulty: Implementation 1/50 Concept 17/50,https://www.spoj.com/problems/PODUZECE,spoj,0,0
3737,34373,Clickbait,7,22,Difficulty: Implementation 32/50 Concept 19/50,https://www.spoj.com/problems/CLCKBAIT,spoj,8,2
3738,34374,Samvel and Boxes,15,50,Difficulty: Implementation 34/50 Concept 34/50,https://www.spoj.com/problems/SAMBOX,spoj,4,1
3739,34376,Difference One Swaps,34,72,Difficulty: Implementation 13/50 Concept 17/50,https://www.spoj.com/problems/SWAPDIFF1,spoj,7,2
3740,34377,Digit Subsequence,90,252,Difficulty: Implementation 7/50 Concept 11/50,https://www.spoj.com/problems/YOSEQ,spoj,11,3
3741,34379,Another Travelling Salesman Problem,1,4,Difficulty:  Concept 34/50,https://www.spoj.com/problems/YOSALES,spoj,1,0
3742,34380,Even Semiprime Runs,14,22,Difficulty: Implementation 28/50 Concept 28/50,https://www.spoj.com/problems/EVENSEMIP,spoj,4,1
3743,34385,Pripyat,0,3, ,https://www.spoj.com/problems/PRIPYAT,spoj,0,0
3744,34409,Disconnected country,9,44,Difficulty: Implementation 34/50 Concept 34/50,https://www.spoj.com/problems/DISGRAPH,spoj,1,0
3745,34480,Profiling,26,93,Difficulty: Implementation 8/50 Concept 8/50,https://www.spoj.com/problems/PROFILING,spoj,8,2
3746,34481,Galactic Division,0,8, ,https://www.spoj.com/problems/GALACDIV,spoj,2,0
3747,34482,Allowed Factors,19,74,Difficulty: Implementation 14/50 Concept 27/50,https://www.spoj.com/problems/ALWFACT,spoj,4,1
3748,34484,Candy pair,26,62,Difficulty: Implementation 15/50 Concept 22/50,https://www.spoj.com/problems/CANPR,spoj,7,2
3749,34499,So Many Squares,6,22,Difficulty: Implementation 39/50 Concept 39/50,https://www.spoj.com/problems/SQRPERF,spoj,4,1
3750,34501,Divisible Strings,60,214,Difficulty: Implementation 15/50 Concept 17/50,https://www.spoj.com/problems/DIVSTR,spoj,5,1
3751,34502,ZERO TRIPLET,12,78,Difficulty: Implementation 17/50 Concept 14/50,https://www.spoj.com/problems/THRSUM,spoj,12,4
3752,34536,MultiSort,22,106,Difficulty: Implementation 8/50 Concept 4/50,https://www.spoj.com/problems/MULSORT,spoj,4,1
3753,34537,Prime Lover Finding,14,54,Difficulty: Implementation 27/50 Concept 23/50,https://www.spoj.com/problems/PLOVER,spoj,6,2
3754,34542,Lord of Light,107,308,Difficulty: Implementation 9/50 Concept 1/50,https://www.spoj.com/problems/PKPLOL,spoj,0,0
3755,34545,Tama Starks Prime Apprenticeship,9,51,Difficulty: Implementation 17/50 Concept 9/50,https://www.spoj.com/problems/NASPRIM,spoj,-1,0
3756,34549,Mysteriousness of a Logical Expression,6,61,Difficulty: Implementation 28/50 Concept 23/50,https://www.spoj.com/problems/MYLOGEXP,spoj,7,2
3757,34551,Stopping-off Cities,12,66,Difficulty: Implementation 26/50 Concept 23/50,https://www.spoj.com/problems/STOPCITY,spoj,6,2
3758,34557,Apoorv Loves Primes,19,46,Difficulty: Implementation 26/50 Concept 30/50,https://www.spoj.com/problems/SAS003,spoj,9,3
3759,34565,Tetrahedrons in the country,20,49,Difficulty: Implementation 17/50 Concept 23/50,https://www.spoj.com/problems/TTRGRAPH,spoj,4,1
3760,34575,A New Task for Ibrahim,18,36,Difficulty: Implementation 4/50 Concept 28/50,https://www.spoj.com/problems/IBIGAME,spoj,7,2
3761,34610,Sharmeen Loves Mozahid Loves Sharmeen [ HARD ],66,161,Difficulty: Implementation 6/50 Concept 6/50,https://www.spoj.com/problems/MOZHSLM,spoj,14,4
3762,34612,Can Sharmeen Solve it? [ HARD ],8,29,Difficulty: Implementation 21/50 Concept 24/50,https://www.spoj.com/problems/MOZHCAN,spoj,6,2
3763,34615,Sharmeen Loves Substring [ HARD ],25,74,Difficulty: Implementation 17/50 Concept 21/50,https://www.spoj.com/problems/MOZHSLS,spoj,8,2
3764,34616,Taming the Dragon,39,101,Difficulty: Implementation 12/50 Concept 17/50,https://www.spoj.com/problems/DRAGKING,spoj,2,0
3765,34617,Palindrome Lover,43,176,Difficulty: Implementation 3/50 Concept 3/50,https://www.spoj.com/problems/PL,spoj,2,0
3766,34619,Pizza Prize,59,129,Difficulty: Implementation 14/50 Concept 12/50,https://www.spoj.com/problems/PPR,spoj,7,2
3767,34621,NARUTO AND HILLS,18,45,Difficulty: Implementation 20/50 Concept 15/50,https://www.spoj.com/problems/NARHIL,spoj,8,2
3768,34622,NICE SEQUENCES,73,145,Difficulty: Implementation 11/50 Concept 13/50,https://www.spoj.com/problems/NICESEQ,spoj,17,5
3769,34623,Jeremías y sus loros,186,270,Difficulty: Implementation 9/50 Concept 13/50,https://www.spoj.com/problems/JBIRDS,spoj,5,1
3770,34624,Longest palindrome with no adjacent duplicates,27,88,Difficulty: Implementation 26/50 Concept 9/50,https://www.spoj.com/problems/LNGPALN,spoj,1,0
3771,34636,Richie Rich and Keen Bean,17,43,Difficulty: Implementation 17/50 Concept 23/50,https://www.spoj.com/problems/ATMCMXNG,spoj,0,0
3772,34648,Seven,20,41,Difficulty: Implementation 11/50 Concept 21/50,https://www.spoj.com/problems/SE7EN,spoj,5,1
3773,34670,TWISTED ARRAY,83,198,Difficulty: Implementation 2/50 Concept 14/50,https://www.spoj.com/problems/ARRTWIST,spoj,0,0
3774,34681,Lovely Kitty,8,35,Difficulty: Implementation 17/50 Concept 23/50,https://www.spoj.com/problems/AVLVKT,spoj,1,0
3775,34682,Good Elements,41,142,Difficulty: Implementation 8/50 Concept 6/50,https://www.spoj.com/problems/OVGDEL,spoj,11,3
3776,34683,Billing Issue,190,388,Difficulty: Implementation 1/50 Concept 1/50,https://www.spoj.com/problems/NABILISU,spoj,-5,-1
3777,34684,Secret Service Agent,12,30,Difficulty: Implementation 24/50 Concept 17/50,https://www.spoj.com/problems/RZSCSRVC,spoj,4,1
3778,34685,Playing With Subarray,44,119,Difficulty: Implementation 21/50 Concept 17/50,https://www.spoj.com/problems/MOZPWS,spoj,13,4
3779,34686,Meet Her Fast!,58,140,Difficulty: Implementation 16/50 Concept 12/50,https://www.spoj.com/problems/ASHMHF,spoj,8,2
3780,34705,Secret Recipe,57,149,Difficulty: Implementation 12/50 Concept 9/50,https://www.spoj.com/problems/SKS001,spoj,9,3
3781,34719,Gift Arrangement,5,14,Difficulty: Implementation 26/50 Concept 9/50,https://www.spoj.com/problems/GIFTARNG,spoj,2,0
3782,34736,Beautiful Girl,60,146,Difficulty: Implementation 14/50 Concept 12/50,https://www.spoj.com/problems/BGIRL,spoj,8,2
3783,34742,Help Robin!!,1,13,Difficulty: Implementation 28/50 Concept 28/50,https://www.spoj.com/problems/CHUNK1,spoj,0,0
3784,34743,Popatlal ki shaadi,64,309,Difficulty: Implementation 14/50 Concept 13/50,https://www.spoj.com/problems/CHUNK2,spoj,17,5
3785,34812,Kth Power Summation,8,54,Difficulty: Implementation 25/50 Concept 19/50,https://www.spoj.com/problems/KPOWERSUM,spoj,6,2
3786,34826,Shinchan and Magic Card,52,116,Difficulty: Implementation 6/50 Concept 15/50,https://www.spoj.com/problems/SHINCARD,spoj,6,2
3787,34863,A Cumulative Sum Problem,6,29,Difficulty: Implementation 34/50 Concept 42/50,https://www.spoj.com/problems/OVICUMSUM,spoj,5,1
3788,34864,Large Sum,36,207,Difficulty: Implementation 12/50 Concept 12/50,https://www.spoj.com/problems/OVISLARSUM,spoj,8,2
3789,34865,Scary Secret Diary,7,20,Difficulty: Implementation 21/50 Concept 30/50,https://www.spoj.com/problems/TAHSINREC,spoj,5,1
3790,34867,Coding Test,37,156,Difficulty: Implementation 14/50 Concept 13/50,https://www.spoj.com/problems/REAYZCODETST,spoj,9,3
3791,34875,Minimum Stocks,163,639,Difficulty: Implementation 13/50 Concept 12/50,https://www.spoj.com/problems/MINSTOCK,spoj,16,5
3792,34886,Impress zing,20,92,Difficulty: Implementation 26/50 Concept 22/50,https://www.spoj.com/problems/ZING01,spoj,6,2
3793,34908,Cheesy line,21,63,Difficulty: Implementation 4/50 Concept 14/50,https://www.spoj.com/problems/ZING02,spoj,7,2
3794,34909,Keyword Finder,30,103,Difficulty: Implementation 6/50 Concept 4/50,https://www.spoj.com/problems/SHAKILKEYWORD,spoj,0,0
3795,34910,Easy Math,111,612,Difficulty: Implementation 2/50 Concept 4/50,https://www.spoj.com/problems/PRADIPSUM,spoj,2,0
3796,34923,Hack the Password,83,378,Difficulty: Implementation 12/50 Concept 8/50,https://www.spoj.com/problems/NABILHACKER,spoj,11,3
3797,34929,x-Xor It!,88,318,Difficulty: Implementation 20/50 Concept 17/50,https://www.spoj.com/problems/XORX,spoj,9,3
3798,34945,Euler Puzzle,51,135,Difficulty: Implementation 8/50 Concept 17/50,https://www.spoj.com/problems/CIRCLEDIV,spoj,11,3
3799,34973,Yet Another Subset Sum Problem,0,4,Difficulty: Implementation 26/50 Concept 34/50,https://www.spoj.com/problems/SUBSUMP,spoj,2,0
3800,34975,Prime Friendly Numbers,8,41,Difficulty: Implementation 28/50 Concept 26/50,https://www.spoj.com/problems/PRMFN,spoj,10,3
3801,35028,Long Tiling,8,40,Difficulty: Implementation 26/50 Concept 26/50,https://www.spoj.com/problems/LNTILING,spoj,7,2
3802,35075,Teleporters and Gems,26,49,Difficulty: Implementation 17/50 Concept 17/50,https://www.spoj.com/problems/TLPNGEM,spoj,4,1
3803,35088,A Complex Cone,10,50,Difficulty: Implementation 9/50 Concept 34/50,https://www.spoj.com/problems/ACC,spoj,2,0
3804,35140,Count Pairs,15,60,Difficulty: Implementation 21/50 Concept 24/50,https://www.spoj.com/problems/ILD18ACP,spoj,7,2
